,companyName,country,prefix,streetAddress1,streetAddress2
11851,MAKU Informationstechik GmbH,DE,0009BA,Gewerbehofstraße 7,Essen  NRW  45145
11852,LANVOICE,KR,0009AC,"1364-39 SeochoDong, #201 Jihun Bldg",Seoul    137-072
11853,MCM Systems Ltd,SI,0009B3,Kolomban 9F,Ankaran  Slovenija  6280
11854,Bang & Olufsen A/S,DK,0009A7,Peter Bangs Vej 15,Struer    7600
11855,"ELMO COMPANY, LIMITED",JP,00099A,"6-14, MEIZEN-CHO, MIZUHO-KU",NAGOYA  AICHI-Pref.  467-8567
11856,Microtechno Corporation,JP,0009A0,2-33-36 Shimoodanaka,Kawasaki  Kanagawa  211-0041
11857,CipherOptics,US,0009ED,701 Corporate Center Drive,Raleigh  North Carolina  27607
11858,"Cohu, Inc., Electronics Division",US,0009F2,3912 Calle Fortunada,San Diego  CA  92123
11859,Cyber Switching Inc.,US,0009E6,1800 De La Cruz Blvd.,Santa Clara  CA  95050
11860,XEMICS S.A.,CH,0009E0,Rue de la Maladiere 71,CH-2007 Neuchatel  Neuchatel  2007
11861,Control Module Inc.,US,0009DA,227 Brainard Road,Enfield  CT  06082
11862,Vestel Komunikasyon Sanayi ve Ticaret A.S.,TR,0009DF,Ege Serbest Bolgesi No:144/1,Izmir    35410
11863,"HUDSON SOFT CO.,LTD.",JP,0009CD,"C62,Geijutsu-no-mori",Sapporo  Hokkaido  005-0864
11864,Movistec,KR,0009C7,110-5 Maryoung -ri Seosu-myun,Kunsan  Chonbuk  573-940
11865,SpaceBridge Semiconductor Corp.,CA,0009CE,115 rue Champlain,Hull  Quebec  J8X3R1
11866,"Western DataCom Co., Inc.",US,0009D3,925-D Bassett Rd.,Westlake  OH  44145
11867,Shenzhen Shixuntong Information & Technoligy Co,CN,000901,"Room 403,617 Bldg;Bagua 1 Road ,Shenzhen",Shenzhen  Guangdong  518029
11868,Gigaphoton Inc.,JP,0008FC,YOKOKURA SHINDEN400,OYAMA  TOTIGI  323-8558
11869,Artesyn Embedded Technologies,US,0008F9,2900 S. Diablo Way Suite 190,Tempe  AZ  85282
11870,"Bluetake Technology Co., Ltd.",TW,0008F4,"6F, No. 33, Lane 155, Sec. 3, Pei Shen R",Taipei  Taiwan  222
11871,"ROMWin Co.,Ltd.",US,0008EB,406 OmiyaOhtaka Bldg. 1-103,Saitama    330-0843
11872,Envenergy Inc,US,0008E4,6307 Carpinteria Ave,Carpinteria  CA  93013
11873,Alistel Inc.,JP,0008DF,Midori Bldg. 2F,Yokohama  Kanagawa  222-0001
11874,Dowkey Microwave,US,0008D8,4822 McGrath Street,Ventura  Ca  93003
11875,ZOOM Networks Inc.,US,0008D2,"13F,XinLuDao Building,No.1175,Nanshan Ro",Shen Zhen  GuangDong Province  518052
11876,"Remotec, Inc.",US,0008CC,114 Union Valley Road,Oakridge  TN  37830
11877,KAREL INC.,TR,0008D1,ORGANIZE SANAYI BOLGESI,ANKARA    06935
11878,"Tachyon, Inc",US,000967,9339 Carroll Park Drive,San Diego  CA  92121
11879,GIANT ELECTRONICS LTD.,HK,00096E,"7/F., ELITE INDUSTRIAL BUILDING,",KWUN TONG  KOWLOON  
11880,Masstech Group Inc.,CA,00095E,2 East Beaver Creek Rd.,Richmond Hill  Ontario  L4B 2N3
11881,Sitecsoft,KR,000959,7th Gugu BD. 145-18 Samsung-Dong,Seoul  Seoul  135-090
11882,Braintree Communications Pty Ltd,AU,00094D,Unit 3,Slacks Creek  QLD  4127
11883,Auerswald GmbH & Co. KG,DE,000952,Vor den Grashoefen 1,Cremlingen  Niedersachsen  38162
11884,Cluster Labs GmbH,DE,000946,Dauerwaldweg 1,Berlin  Berlin  14055
11885,AGFEO GmbH & Co. KG,DE,000940,Postfach 140107,Bielefeld  Rhine Westfalia  33621
11886,"Double-Win Enterpirse CO., LTD",TW,00093F,"NO.300, Sec 1, Chung Feng Rd.",Ping Chen City  Taoyuan Hsien  324
11887,Ophit Co.Ltd.,KR,000933,"3F. Suntechnovil, 5-27  Mangpo-Dong ,",Kyungki-Do    137-070
11888,Carel s.p.a.,IT,000A5C,"Via dell' Industria, 11",Brugine  Padova  35020
11889,REMOTEK CORPORATION,TW,000A50,"6F-6, No 77, Sec 1, HSIN TAI WU ROAD,",HSI-CHIH  TAIPEI HSIEN  221
11890,MARKEM Corporation,US,000A55,150 Congress Street,Keene  NH  03431
11891,UNITEK Electronics INC.,US,000A4E,1-18-4,Ohta-ku  Tokyo  143-0016
11892,"Cisco Systems, Inc",US,000A42,80 West Tasman Drive,San Jose  CA  94568
11893,"F5 Networks, Inc.",US,000A49,401 Elliott Ave. W.,Seattle  WA  98119
11894,Synelec Telecom Multimedia,FR,000A36,Zone Industrielle,Saint Sernin sur Rance  Aveyron  F-12380
11895,"GCT Semiconductor, Inc",US,000A3B,2121 Ringwood Avenue,San Jose  CA  95131
11896,Elo Sistemas Eletronicos S.A.,BR,000A3D,"Rua Edu Chaves, 547",Porto Alegre  RS  90.240-620
11897,Artnix Inc.,KR,000A2F,"Chungjin B/D, 475-22 Bangbae, Seocho",Seoul    137-819
11898,"TOYOKEIKI CO.,LTD.",JP,000927,"17-10-3,Shimosinjyo",Osaka    533-0021
11899,B&Tech System Inc.,KR,00092E,"#601, Seo-Jung B/D, 830-24, Youksam-Dong",Seoul    
11900,"EpoX COMPUTER CO.,LTD.",TW,000920,"10th Floor, No.346,Chung San Rd.,Sec.2,","Chung Ho City,Taipei Hsien    235"
11901,Digital Generation Inc.,KR,00091B,"5F, Ho-Sam B/D, #30-3, Bongchun6-Dong","Kwanak-Ku,  Seoul  151-089"
11902,COMPUTROLS INC.,US,000914,221 Bark Drive,Harvey  LA  70058
11903,Helix Technology Inc.,TW,00090E,"5F, No. 6, Sec 1, Jung-Shing Rd., Wugu-S",Taipei    248
11904,VTech Technology Corp.,TW,000908,"2F-2, No. 124, Chung Cheng Rd., Shihlin",Taipei    11141
11905,LEADER ELECTRONICS CORP.,JP,00090D,"2-6-33, TSUNASHIMA-HIGASHI",YOKOHAMA  KANAGAWA  223-8505
11906,"SVA Networks, Inc.",US,000A20,"840 F Ave., Suite 104",Plano  TX  75074
11907,CERAGON NETWORKS,IL,000A25,24 RAUEL WALLENBERG STREET,TEL-AVIV    96719
11908,TECO a.s.,CZ,000A14,Havlickova 260,KOLIN  CZ  280 58
11909,"Valere Power, Inc.",US,000A19,661 N. Plano Rd.,Richardson  Texas  75081
11910,FCI Deutschland GmbH,DE,000A0D,Holzhauser Strasse 175,13509 Berlin    
11911,"Azylex Technology, Inc",TW,000A12,"7-2Fl., No. 738 Chung Cheng Road,",Chung Ho City  Taipei  235
11912,"ART JAPAN CO., LTD.",JP,0009F9,"322-7, Ichinotsubo,",Kawasaki  Kanagawa  211-0016
11913,IPFLEX Inc.,JP,0009FC,"Mowa-Bldg 3F, 1-16-6",Shibuya-ku  Tokyo  150-0021
11914,"ENDESA SERVICIOS, S.L.",ES,000A03,"AVGDA PARAL.LEL, 51",BARCELONA    08004
11915,Endress & Hauser GmbH & Co,DE,000705,Hauptstrabe 1 - Postfach 1261,    
11916,The Boeing Company,US,0006F8,5731 W. Las Positas Blvd.,Pleasanton  CA  94588
11917,"Sheba Systems Co., Ltd.",KR,0006FF,5th Fl. Hyundai Jad B/D,Seoul    134-030
11918,Comjet Information Systems Corp.,TW,0006FD,"7Fl., No. 103, Fen Liao Street",    
11919,Bit Blitz Communications Inc.,US,0006E7,"830 Hillview Ct., #290",Milpitas  CA  95035
11920,Inara Networks,US,0006ED,"3031 Tisch Way,",San Jose  CA  95128
11921,Syabas Technology (Amquest),US,0006DC,4727 Paseo Padre Parkway,Fremont  CA  94555
11922,Techno Trade s.a,BE,0006E1,732a Chaussee de Bruxelles,    
11923,"DongYang Telecom Co., Ltd.",KR,0006E6,"642-7 Deung Chon-Dong, KangSeo-Gu",  Seoul  157-841
11924,"Thales Avionics In-Flight Systems, LLC",US,0006CF,17481 Red Hill Avenue,Irvine  CA  92614-5630
11925,"Cisco Systems, Inc",US,0006D6,80 West Tasman Drive,San Jose  CA  94568
11926,Diamond Systems Corp.,US,0006D5,8430-D Central Ave.,Newark  CA  94560
11927,"Technical Marketing Research, Inc.",JP,0006C9,Shin Nihon Gijutsu Bldg.,Tokyo 105-0012    105-0012
11928,Equator Technologies,US,0007B1,1300 White Oaks Rd.,Campbell  CA  95008
11929,Corvalent Corporation,US,0007B8,1101 Arrow Point Dr #501,Cedar Park  TX  78613
11930,Transaccess S.A.,BR,0007B2,"R. Galeno De Castro, 1445",São Paulo SP    
11931,GN Netcom Ltd.,GB,0007A4,"12-13 Sedling Road, Wear Est., District",  England  NE38 9BZ
11932,Quantum Data Inc.,US,0007AA,2111 Big Timber Rd.,Elgin  IL  60123-1100
11933,"Musashi Co., Ltd.",JP,00079D,"3-21-1, Shimo-ochiai,",Tokyo    161-0033
11934,"Ilinx Co., Ltd.",KR,00079E,"4th Floor Korea Telecom, Yangjae Branch",Seoul    
11935,GuangZhou Thinker Technology Co. Ltd.,CN,000774,"109 Zhongshan Ave., Tianhe District",    510630
11936,"International Data Communications, Inc.",US,000791,47873 Fremont Blvd.,Fremont  CA  04538
11937,Selea SRL,IT,000798,Via A. Moro No. 69,    
11938,"Netpower Co., Ltd.",KR,000797,"Baekam Bldg., 6F",Seoul    138-162
11939,"Wegener Communications, Inc.",US,00078B,11350 Technology Circle,Duluth  GA  30097
11940,"Cisco Systems, Inc",US,000785,80 West Tasman Drive,San Jose  CA  94568
11941,Millimetrix Broadband Networks,IL,00077B,Kibutz Givat Hashelosha 48800,    
11942,Gamatronic Electronic Industries Ltd.,IL,000856,Hartum Street 14,    
11943,Indus Teqsite Private Limited,IN,00082D,"#7, Arya Gowder Road,",Tamil Nadu    600033
11944,"Cisco Systems, Inc",US,000821,80 West Tasman Drive,San Jose  CA  94568
11945,TIL Technologies,FR,000814,"Europark DePichaury, BAT 9",    
11946,Sanrad Intelligence Storage Communications (2000) Ltd.,IL,00081A,"32 Habarzel St., Entrace B",    
11947,Proximion Fiber Optics AB,SE,00080F,Isafjordsgatan 9,    
11948,Systemonic AG,DE,000809,Am Waldschloesschen 1,    
11949,Cos Tron,KR,000803,"4F Boolim B/D, 1431-22,",Anyang    431-061
11950,Gluon Networks,US,0007FF,5401 Old Redwood Hwy.,Petaluma  CA  94954
11951,Sensaphone,US,0007F9,901 Tryens Road,Aston  PA  19014
11952,InnoVISION Multimedia Ltd.,HK,000894,"Rm 608, 6/F Tins Enterprises Centre,","Kowloon,    "
11953,ADVANCED DIGITAL TECHNOLOGY,KR,00088F,"ADT BLDG.,3-3, YANGJAE-DONG,",SEOUL    
11954,"OULLIM Information Technology Inc,.",KR,000888,"a-10th FL,. IT Venture Tower,",Seoul    138-803
11955,SIGMA CORPORATION,JP,000882,2-3-15 Iwato-minami,Komae-shi  Tokyo  201-8630
11956,"Cisco Systems, Inc",US,00087C,80 West Tasman Drive,San Jose  CA  94568
11957,Acorp Electronics Corp.,TW,000875,"8F, No.111-6,Shing Teh Rd,",San Chung  Taipei Hsien  241
11958,"Rasvia Systems, Inc.",US,000870,3255-3 Scott Blvd.,Santa Clara  CA  95054
11959,Resources Computer Network Ltd.,HK,00086F,"Rm 324, Tech Centre, 72 Tat Chee Ave.,",    
11960,"Command-e Technology Co.,Ltd.",CN,000869,"Suite 1108, Zhongsheng Mansion,",Beijing    100038
11961,Entrisphere Inc.,US,000863,1601 S. De Anza Blvd.,Cupertino  CA  95014
11962,Aastra,US,00085D,1160 Route 22 East,Bridgewater  NJ  08807
11963,"NEC Eluminant Technologies, Inc.",US,000862,14700 Avion Parkway,Chantilly  VA  20151
11964,Arizona Instrument Corp.,US,000850,1912 W. 4th Street,Tempe  AZ  85281
11965,"Young Technology Co., Ltd.",KR,000738,"D-604, Sigma-II Officetel,","Sungnam-si,  Kyeonggi-do  763-741"
11966,"Woojyun Systec Co., Ltd.",KR,00073F,"4F Han Yang B/D, Yoido-dong",Seoul    150-010
11967,Fabricom,BE,00072C,Rue Gatti De Gamond 254,    
11968,DANCONTROL Engineering,DK,000733,Italiensvej 1-5,    
11969,AAEON Technology Inc.,TW,000732,"5F, #135, Lane 235, Pao Chiao Road",Taipei    
11970,J & S Marine Ltd.,GB,000716,Pottington Business Park,Devon    EX31 1LY
11971,CDVI Americas Ltd,CA,00071B,1637 Autoroute Laval West,Laval  Quebec  H7L 3W3
11972,The Nielsen Company,US,000722,501 Brooker Creek Blvd.,Oldsmar  FL  34677
11973,"Unicom Automation Co., Ltd.",JP,00070A,Silk Bldg 3-31-11,Tokyo    164-0012
11974,"Fujant, Inc.",US,00070F,6305 Carpinteria Avenue,Carpinteria  CA  93013-2901
11975,Westerstrand Urfabrik AB,SE,000709,Box 133,    
11976,Varian Medical Systems,US,000702,2599 Garcia Avenue,Mountain View  CA  94043
11977,AcceLight Networks,US,0006F3,"70 Abele Road, Building 1200",Pittsburgh  PA  15017
11978,Schindler Elevator Ltd.,CH,0006C3,R&D-CO,  Ebikon  CH-6030
11979,"Sumitomo Metal Micro Devices, Inc.",JP,0006C8,"1, Higashimukojima Higashino-cho",    
11980,"Accella Technologies Co., Ltd.",CN,0006BF,Rm 512 No. 680 Gui Ping Rd.,Shanghai    200233
11981,A5TEK Corp.,US,0006B9,1233 Alderwood Ave.,Sunnyvale  CA  94089
11982,Linxtek Co.,KR,0006B2,"2F Kum-a B/D 31-3 Karak-dong,",    138-160
11983,Intersoft Co.,KR,0006AC,#1803 sun-kyoung Officetel,Seoul    
11984,Artistic Licence Engineering Ltd,GB,0006A6,24 Forward Drive,Harrow  Middlesex  HA3 8NT
11985,"Microtune, Inc.",US,0006A2,"6440 Lusk Blvd., Suite D205",San Diego  CA  92121
11986,"Ensure Technologies, Inc.",US,000695,3526 West Liberty,Ann Arbor  MI  48103
11987,Transmode Systems AB,SE,00069C,Jakobsdalsvagen 17,  Hägersten  SE-126 53
11988,Advent Networks,US,000696,9600 Great Hills Tr.,Austin  TX  78759
11989,Thinkengine Networks,US,0007F3,100 Nickerson Road,Marlborough  MA  01752
11990,"Cisco Systems, Inc",US,0007EC,80 West Tasman Drive,San Jose  CA  94568
11991,IOA Corporation,US,0007F2,350 Potrero Ave.,Sunnyvale  CA  94085
11992,edgeflow Canada Inc.,CA,0007E6,329 March Road,    K2K 2E1
11993,Palm Inc.,US,0007E0,950 West Maude Ave,Sunnyvale  CA  94085-2801
11994,Splicecom,GB,0007D9,"Little Gillions, The Green",Herts    WD3 3HY
11995,"Neuro Telecom Co., Ltd.",KR,0007DA,"2F Misung B/D, 938-7",Kyunggi-do    
11996,SPGPrints B.V.,NL,0007D3,"Raamstraat 1-3, 5831 AT Boxmeer",Boxmeer    
11997,Creatix Polymedia Ges Fur Kommunikaitonssysteme,DE,0007CA,Heinrich-Barth-Straße 3,    
11998,JEAN Co. Ltd.,TW,0007C4,"7F, 2, Rei Kuang Road,",Taipei    
11999,DataLogic SpA,IT,0007BE,"Via Candini, 2",Bologna    
12000,Elrest GmbH,DE,00077E,Leibnizstraße 10,    
12001,Synoptics Limited,GB,00076F,"Beacon House, Nuffield Road,",    
12002,Sinetica Corporation Limited,GB,00076E,Willow House,Monmouthshire  Usk  NP15 1HY
12003,"NEXTEYE Co., Ltd.",KR,00076A,"Shinsegi Plaza 4F, 900-9,",Kyunggi    431-070
12004,Ametek Power Instruments,US,00075E,4050 NW 121 Avenue,Coral Springs  FL  33065
12005,"Jade Quantum Technologies, Inc.",TW,000765,"5F, No. 116, Hsien Fu Rd.,",    
12006,YoungWoo Telecom Co. Ltd.,KR,000764,"3F, Sehwa B/D, 355-1",Sungnam-Si  Kyungki-Do  
12007,Topcall International AG,AT,000757,Talpagasse 1,    
12008,Dragonwave,CA,000758,"600-411 Leggett Drive,","Kanata,  Ontario  K2K 3C9"
12009,"Rhythm Watch Co., Ltd.",JP,000752,"321 Shinshukushinden, Showa-Machi,",    344-0196
12010,Daihen Corporation,JP,00074B,2-1-11 Tagawa Yodogawa-ku,    
12011,Radlan Computer Communications Ltd.,IL,000745,Atidim Technology Park,Tel Aviv    61131
12012,"Cisco Systems, Inc",US,0008C2,80 West Tasman Drive,San Jose  CA  94568
12013,NetExcell,US,0008BB,"15375 Barranca Pkwy, #E-106",Irvine  CA  92679
12014,"TAI GUEN ENTERPRISE CO., LTD",TW,0008B5,"N0.400, 10F-7 HUANPEI RD.,",CHUNG LI    320-61
12015,"RouteFree, Inc.",US,0008B6,"3400 Hillview Ave., Building 5",Palo Alto  CA  94304
12016,Novatec Corporation,JP,0008AF,2-19-2 Nishi-Gotanda,Shinagawa-ku  Tokyo  141-0031
12017,"SangSang Technology, Inc.",KR,0008A9,"64-8, Nogok-ri, Docheok-myun,",Gwangju  Kyonggi-do  464-882
12018,"Systec Co., Ltd.",JP,0008A8,"19 Nochidori, Nawa",Tokai  Aichi  476-0002
12019,"Cisco Systems, Inc",US,0008A3,80 West Tasman Drive,San Jose  CA  94568
12020,"Elecs Industry Co., Ltd.",JP,00089C,"1-22-23,Shinsaku,Takatsu-Ku",Kawasaki  Kanagawa  213-0014
12021,Euracom Communication GmbH,DE,000690,Franklinstraße 14,    
12022,"Telemonitor, Inc.",US,00068F,9055F Guilford Road,Columbia  MD  21046
12023,yLez Technologies Pte Ltd,SG,000689,"No. 1, Tannery Road, Cencon 1,",    
12024,"Bravara Communications, Inc.",US,000683,2650 East Bayshore Road,Palo Alto  CA  94303
12025,"MICROTEK INTERNATIONAL, INC.",TW,00D0B9,NO. 6 INDUSTRY EAST ROAD 3,TAIWAN 30077  TAIWAN 30077  R.O.C.
12026,Takasago Ltd.,JP,00067D,1-24-16 Mizonokuchi Takatsu-ku,    
12027,"Banderacom, Inc.",US,000675,9211 Waterford Centre Blvd.,Austin  TX  78758
12028,Konami Corporation,JP,000679,"11-14-5 Akasaka, Minato-ku,",    
12029,"Human Technology Co., Ltd.",KR,000663,"3rd Fl, Hyungok Bldg.,",Kangnam-ku  Seoul  
12030,Korea Data Systems,KR,00066F,"170, Gongdan-Dong, Gumi-Si",Kyungbuk    730-030
12031,MBM Technology Ltd.,GB,000662,Victoria Rd.,    
12032,Datasound Laboratories Ltd,GB,000669,"5 Business Park West, Avenue One",  ENGLAND  
12033,Power Dsine Ltd.,IL,00055A,"1 Hanagar St., P.O. Box 7220",    
12034,"Malachite Technologies, Inc.",US,00065C,195 New Hampshire Avenue,Portsmouth  NH  03801
12035,Abeona Networks Inc,US,000610,46117 Landing Parkway,Fremont  CA  94539
12036,"Tel Net Co., Ltd.",KR,000616,3F BOF Bldg 730-15 Goje Song,    
12037,Blue2space,SE,00060A,Arstaangsv. 9,    
12038,"@Track Communications, Inc.",US,000604,1155 Kas Dr.,Richardson  TX  75081
12039,Cambridge Broadband Networks Ltd.,GB,00CBBD,Selwyn House Cambridge Business Park,Cambridge    CB4 0WZ
12040,Baker Hughes Inc.,US,000603,2001 Rankin Rd.,Houston  TX  77073
12041,Verilink Corporation,US,A06A00,127 Jetplex Circle,Madison  AL  35758
12042,Geospace Technologies,US,0005F5,7007 Pinemont,Houston  TX  77040
12043,"Otanikeiki Co., Ltd.",JP,000601,2-10-23 Hikari-Machi,    732-0052
12044,"TurboWave, Inc.",US,0005E8,555 South State,Orem  UT  84058
12045,"System Base Co., Ltd.",KR,0005F4,"475-22, BangBae 2 dong,",    
12046,"ShareGate, Inc.",US,0005FB,9805 Double R Blvd.,Reno  NV  89511-5917
12047,PSI Nentec GmbH,DE,0005DB,Greschbachstraße12,Karlsruhe    76229
12048,"Electronic Innovation, Inc.",CA,0005DF,12731 Cannington Way SW,"  Calgary, AB  T2W 1Z7"
12049,"Thunder River Technologies, Inc.",US,0005CF,23 Corporate Plaza Ste. 250,Newport Beach  CA  92660
12050,"LG Innotek Co., Ltd.",KR,0005C9,LG Component R&D Center,Ansan-si  Gyeonggi-do  426-791
12051,Speedcom Wireless,US,0005D5,7020 Professional Pkwy East,Sarasota  FL  34240-8514
12052,Resource Data Management Ltd,GB,0005BC,"80 Johnstone Avenue,",Scotland    G52 4NZ
12053,"Soronti, Inc.",US,0005C2,"12159 Business Park Dr, suite 140",Draper  Utah  84020
12054,"Korea Computer Technology Co., Ltd.",KR,0005B0,"KCT Bldg, 111-3 Yangjae-Dong,",    
12055,"Kleinknecht GmbH, Ing. Büro",DE,00059C,Bachstraße 30,    
12056,INSYS Microelectronics GmbH,DE,0005B6,Hermann-Köhl-Straße 22,    
12057,CELOX Networks,US,0005A2,940 West Port Plaza - Ste. #300,St. Louis  MO  63146
12058,"Northern Digital, Inc.",CA,0005AC,103 Randall Drive,Waterloo   Ontario  N2V 1C5
12059,"Glonet Systems, Inc.",KR,0004E5,"11Fl., Jeil Bldg., 94-46, 7Ka",    
12060,"Titan Electronics, Inc.",TW,0004D9,"Rm 7, 11 Fl., No. 398,",Taoyuan  Taoyuan  TAIWAN
12061,"Toyokeiki Co., Ltd.",JP,0004D3,"Wada 3967-10, Matsumoto-City",    
12062,Peek Traffic B.V.,NL,0004CC,Postbus 2542,  The  
12063,"Cisco Systems, Inc",US,0004C0,80 West Tasman Drive,San Jose  CA  94568
12064,"S.I. Soubou, Inc.",JP,0004B9,4-2586-8,Tokorozawa  Sitama  359-0047
12065,KDD Media Will Corporation,JP,0004BA,2-1-23 Nakameguro,  153-0061  
12066,"Digital Fountain, Inc.",US,0004AF,600 Alabama St.,San Francisco  CA  94110
12067,CIAC,FR,0004B4,18 rue Joseph BARA,    
12068,"Videotek, Inc.",US,0004B3,243 Shoemaker Rd.,Pottstown  PA  19464
12069,SAF Tehnika Ltd.,LV,0004A6,"91 Dzirnavu Str.,",    
12070,"Verity Instruments, Inc.",US,0004A0,2901 Eisenhower St.,Carrollton  TX  75007
12071,"Network Photonics, Inc.",US,00050C,451 Aviation Boulevard,Santa Rosa  CA  95403
12072,Zebra Technologies Inc,US,000512,475 Half Day Road,Lincolnshire  IL  60069
12073,Reddo Networks AB,SE,000506,Livdjursgatan 4,    
12074,"Stratus Computer (DE), Inc.",US,0004FC,111 Powdermill Road,Maynard  MA  01754
12075,Amphus,US,0004F6,"2372 Qume Drive, #F",San Jose  CA  95131
12076,"SnowShore Networks, Inc.",US,0004F5,285 Billerica Road,Chelmsford  MA  01824
12077,Infiniswitch Corporation,US,0004E9,134 Flanders Road,Westborough  MA  01581
12078,"International Computers, Ltd",GB,0004F0,1 Wenlock Way,    UK
12079,Polestar Corp.,KR,0004EF,"RM #802 SeoGeon B/D, 1480,",  Korea  (ROK)
12080,Teracom Telematica Ltda.,BR,0004DF,"R. Felipe Neri, 246 CJ. 301",    Bazil
12081,"DVC Company, Inc.",US,000553,10200 Hwy 290 W.,Austin  TX  78236
12082,Disco Corporation,JP,000548,13-11 Omori-Kita 2-chome,Ota-ku  Tokyo  143-8580
12083,"Brans Technologies, Inc.",KR,00054D,501 Boramae Academy Tower,    
12084,"Otari, Inc.",JP,000542,"4-33-3 Kokuryo-cho,",    
12085,XIRCOM,US,00053C,2300 CORPORATE CENTER DR.,THOUSAND OAKS  CA  91320
12086,Leviton Network Solutions,US,00052F,2222 222nd Street S.E.,Bothell  WA  98021
12087,"Harbour Networks Ltd., Co. Beijing",CN,00053B,"13/F, JiuLing Building, No. 21,",    100089
12088,Chip PC Ltd.,IL,000535,20 A.L. Motzkin St.,Tirat Carmel    39100
12089,"Shanghai Broadan Communication Technology Co., Ltd",CN,000529,"15F, Suntime International Mansion",    200122
12090,AVL List GmbH,AT,000523,Hans List Platz 1,Graz    8020
12091,"LEA*D Corporation, Inc.",IL,000522,Advatech Bldg.,    
12092,Xnet Technology Corp.,TW,00051C,"9F-16, No. 12, Lane 609,",    
12093,SMART Modular Technologies,US,000516,4305 Cushing Pkwy,Fremont  CA  94538
12094,"Tiburon Networks, Inc.",US,000650,200 Minuteman Rd.,Andover  MA  01810
12095,Tactel AB,SE,000656,Norra Vallgatan 64,    
12096,"TouchStar Technologies, L.L.C.",US,00062D,5147 South Garnett Road,Tulsa  OK  74146
12097,3M Deutschland GmbH,DE,000649,Carl-Schurz-Str. 1,Neuss    D-41453
12098,"SONO Computer Co., Ltd.",TW,000643,"1F., No. 8, Alley 35, Lane 91,",Taipei    
12099,"Honeywell Co., Ltd. (KOREA)",KR,00064A,"56, Chaam-dong, Chonan-city",    
12100,Everex Communications Inc.,US,00063F,5020A Brandin Ct.,Fremont  CA  94538
12101,Newtec,BE,000639,Laarstraat 5,    
12102,Cross Match Technologies GmbH,DE,000633,Unstrutweg 4,  Jena  07743
12103,MWE GmbH,DE,000626,Olbrichtstraße 21,    
12104,"MIP Telecom, Inc.",KR,00061D,"3rd Floor, Sangil BLDG,",Seoul    151-069
12105,MGE UPS Systems France,FR,000623,140 Avenue Jean Kuntzmann,    
12106,National Datacomputer,US,000589,900 Middlesex Tpk.,Billerica  MA  01821
12107,Alesis Corporation,US,000595,1633 26th Street,Santa Monica  CA  90404
12108,CLCsoft co.,KR,00058F,Dept. of Electrical Engineering,    
12109,"Genotech Co., Ltd.",KR,000596,"#308 Gunkook Bldg.,",Gumchon-Gu  Seoul  
12110,"Sun Communications, Inc.",JP,00057D,Gloria Bldg 6th,Tokyo    162-082
12111,RCO Security AB,SE,00057C,Box 705,    
12112,ImageCom Limited,GB,000583,"Cedars Park, Cedars Road,",    SL6 1RZ
12113,"Cisco Systems, Inc",US,000573,80 West Tasman Drive,San Jose  CA  94568
12114,"Deonet Co., Ltd.",KR,000572,"#127-5 Jinyoung B/D 3th F,",Seoul    
12115,"Hung Chang Co., Ltd.",KR,00056C,"1385-14, Juan-Dong,",    
12116,Secui.com Corporation,KR,000566,17th Fl. Samsung Yeoksam Bldg.,Seoul    135-080
12117,"LEADER COMM.CO., LTD",KR,000560,"234, Komae-ri, Kiheung-eup,",    449-900
12118,Intracom S.A.,GR,000559,19 5 KM Markopoulou Ave.,Attika    
12119,Barco Projection Systems NV,BE,0004A5,Noordlaan 5,    
12120,Chino Corporation,JP,000499,"1 Mori, Fujioka City,",  Zip:  375-8505
12121,"Teo Technologies, Inc",US,00048D,11609 49th Place West,Mukilteo  WA  98275
12122,"Tsinghua Unisplendour Co., Ltd.",CN,000493,Th-Unis Building Tsinghua,  P.R.  
12123,Amann GmbH,DE,000484,Unteranger 6,    
12124,Temia Vertriebs GmbH,DE,00048A,Landsbergerstraße 320,    
12125,AXXESSIT ASA,NO,00047A,AXXESSIT ASA HALDEN,    
12126,LEGRAND,FR,000474,145 Avenue De Lattre,    
12127,"Cisco Systems, Inc",US,00046E,80 West Tasman Drive,San Jose  CA  94568
