,Unnamed: 0,companyName,country,prefix,streetAddress1,streetAddress2
17725,17725,Sony Mobile Communications AB,SE,e0:63:e5,Nya Vattentornet ,Lund  SE  22188
17726,17726,Sony Mobile Communications AB,SE,00:0e:07,Nya Vattentornet,Lund    SE-221 88
17727,17727,Sony Mobile Communications AB,SE,00:1a:75,Nya Vattentornet,Lund  Skåne  22188
17728,17728,Sony Mobile Communications AB,SE,00:16:b8,Nya Vattentornet,Lund  Skåne  22188
17729,17729,Sony Mobile Communications AB,SE,00:1d:28,Nya Vattentornet,Lund  SE  221 88
17730,17730,Sony Mobile Communications AB,SE,00:1f:e4,Nya Vattentornet,Lund  Skåne  22188
17731,17731,Sony Mobile Communications AB,SE,00:22:98,Nya Vattentornet,Lund  Skåne  22188
17732,17732,Liteon Technology Corporation,TW,24:fd:52,"4F,90,Chien 1 Road,ChungHo",New Taipei City  Taipei  23585
17733,17733,Liteon Technology Corporation,TW,20:16:d8,"4F,90,Chien 1 Road,ChungHo",New Taipei City  Taipei  23585
17734,17734,Liteon Technology Corporation,TW,9c:b7:0d,"4F,90,Chien 1 Road,ChungHo,Taipei Hsien,Taiwan,",TaiPei  TaiWan  23585
17735,17735,Liteon Technology Corporation,TW,1c:65:9d,"4F,90,Chien 1 Road,ChungHo,Taipei Hsien,Taiwan,",TaiPei  TaiWan  23585
17736,17736,ASKEY COMPUTER CORP,TW,00:1b:9e,"10F,NO.119,CHIENKANG RD,","CHUNG-HO,TPIPEI    235"
17737,17737,ASKEY COMPUTER CORP,TW,e0:ca:94,"10F,NO.119,CHIENKANG RD,CHUNG-HO,TAIPEI,",TAIWAN  TAIPEI  235
17738,17738,ASKEY COMPUTER CORP,TW,c0:d9:62,"10F,NO.119,JIANKANG RD.,ZHONGHE DIST XINBEI CITY",  TAIPEI  23585
17739,17739,AVM GmbH,DE,00:15:0c,Alt-Moabit 95,Berlin    10559
17740,17740,NETGEAR,US,74:44:01,350 East Plumeria Drive,San Jose  CA  95134
17741,17741,NETGEAR,US,e0:91:f5,350 East Plumeria Drive,San Jose  CA  95134
17742,17742,NETGEAR,US,00:1b:2f,4500 Great America Parkway,Santa Clara  CA  95054
17743,17743,NETGEAR,US,00:22:3f,4500 Great America Parkway,Santa Clara  CA  95054
17744,17744,NETGEAR,US,e0:46:9a,350 East Plumeria Drive,San Jose  CA  95134
17745,17745,BlackBerry RTS,CA,f4:0b:93,451 Phillip Street,Waterloo  ON  N2L 3X2
17746,17746,BlackBerry RTS,CA,68:ed:43,451 Phillip Street,Waterloo  ON  N2L 3X2
17747,17747,BlackBerry RTS,CA,34:bb:1f,451 Phillip Street,Waterloo  ON  N2L 3X2
17748,17748,BlackBerry RTS,CA,48:9d:24,451 Phillip Street,Waterloo  ON  N2L 3X2
17749,17749,BlackBerry RTS,CA,00:0f:86,295 Phillip Street,Waterloo  Ontario  N2L 3W8
17750,17750,BaudTec Corporation,TW,00:13:33,"12F, NO.181, Sec.  1. Tatung Rd.,",Hsichih  Taipei Hsien  221
17751,17751,Arcadyan Technology Corporation,TW,50:7e:5d,"4F, No. 9, Park Avenue II ,",Hsinchu    300
17752,17752,Arcadyan Technology Corporation,TW,84:9c:a6,"4F, No. 9, Park Avenue II ,",Hsinchu    300
17753,17753,Arcadyan Technology Corporation,TW,1c:c6:3c,"4F, No. 9, Park Avenue II ,",Hsinchu    300
17754,17754,AVM GmbH,DE,c0:25:06,Alt-Moabit 95,Berlin    10559
17755,17755,AVM GmbH,DE,08:96:d7,Alt-Moabit 95,Berlin  Berlin  10559
17756,17756,NETGEAR,US,00:8e:f2,350 EAST PLUMERIA DRIVE,SAN JOSE  CALIFORNIA  95134
17757,17757,NETGEAR,US,44:94:fc,350 EAST PLUMERIA DRIVE,SAN JOSE  CALIFORNIA  95134
17758,17758,NETGEAR,US,20:e5:2a,350 EAST PLUMERIA DRIVE,SAN JOSE  CALIFORNIA  95134
17759,17759,NETGEAR,US,9c:d3:6d,350 EAST PLUMERIA DRIVE,SAN JOSE  CALIFORNIA  95134
17760,17760,NETGEAR,US,c4:04:15,350 EAST PLUMERIA DRIVE,SAN JOSE  CALIFORNIA  95134
17761,17761,NETGEAR,US,08:bd:43,350 EAST PLUMERIA DRIVE,SAN JOSE  CALIFORNIA  95134
17762,17762,Arcadyan Technology Corporation,TW,4c:09:d4,"4F, No. 9, Park Avenue II ,",Hsinchu    300
17763,17763,"Allwinner Technology Co., Ltd",CN,dc:44:6d,"No.9 Technology Road 2, High-Tech Zone",Zhuhai  Guangdong  519085
17764,17764,"HUAWEI TECHNOLOGIES CO.,LTD",CN,bc:62:0e,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
17765,17765,"HUAWEI TECHNOLOGIES CO.,LTD",CN,78:f5:57,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
17766,17766,"HUAWEI TECHNOLOGIES CO.,LTD",CN,e0:28:61,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
17767,17767,"HUAWEI TECHNOLOGIES CO.,LTD",CN,c4:47:3f,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
17768,17768,Broadcom,US,00:0a:f7,16215 Alton Parkway,Irvine  CA  92618
17769,17769,Broadcom,US,00:0d:b6,1363 Redwood Way,Petaluma  CA  94954
17770,17770,Broadcom,US,18:c0:86,5300 California Avenue,Irvine  CA  92617
17771,17771,BSkyB Ltd,GB,c0:3e:0f,130 Kings Road,Brentwood  Essex  08854
17772,17772,"Cabletron Systems, Inc.",US,00:20:d4,35 INDUSTRIAL WAY,ROHESTER  NH  03866-5005
17773,17773,"Cabletron Systems, Inc.",US,00:00:1d,35 INDUSTRIAL WAY,ROCHESTER  NH  03867
17774,17774,"Cabletron Systems, Inc.",US,00:60:bb,35 INDUSTRIAL WAY,ROCHESTER  NH  03866-5005
17775,17775,"Cambridge Industries(Group) Co.,Ltd.",CN,d0:54:2d,"22 Floor,Qilai Tower;889 Yishan Road",Shanghai    200233
17776,17776,"Casio Hitachi Mobile Communications Co., Ltd.",JP,00:1f:c7,"2-229-1, Sakuragaoka",Higashiyamato-shi  Tokyo  207-8501
17777,17777,"Samsung Electronics Co.,Ltd",KR,ac:ee:9e,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17778,17778,"Samsung Electronics Co.,Ltd",KR,c0:89:97,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17779,17779,"Samsung Electronics Co.,Ltd",KR,28:27:bf,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17780,17780,"Samsung Electronics Co.,Ltd",KR,f0:5b:7b,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17781,17781,"Samsung Electronics Co.,Ltd",KR,7c:f9:0e,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17782,17782,"Samsung Electronics Co.,Ltd",KR,ac:5a:14,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17783,17783,"Samsung Electronics Co.,Ltd",KR,b0:c5:59,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17784,17784,"Samsung Electronics Co.,Ltd",KR,bc:d1:1f,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17785,17785,"Samsung Electronics Co.,Ltd",KR,a0:b4:a5,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17786,17786,"Samsung Electronics Co.,Ltd",KR,80:65:6d,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17787,17787,"Samsung Electronics Co.,Ltd",KR,48:13:7e,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17788,17788,"Samsung Electronics Co.,Ltd",KR,e8:3a:12,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17789,17789,"Samsung Electronics Co.,Ltd",KR,9c:02:98,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17790,17790,"Samsung Electronics Co.,Ltd",KR,6c:83:36,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17791,17791,"Samsung Electronics Co.,Ltd",KR,b8:c6:8e,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17792,17792,"Samsung Electronics Co.,Ltd",KR,74:45:8a,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17793,17793,"Samsung Electronics Co.,Ltd",KR,a4:9a:58,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17794,17794,"Samsung Electronics Co.,Ltd",KR,b4:ef:39,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17795,17795,"Samsung Electronics Co.,Ltd",KR,14:a3:64,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17796,17796,"Samsung Electronics Co.,Ltd",KR,3c:a1:0d,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17797,17797,"Samsung Electronics Co.,Ltd",KR,20:6e:9c,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17798,17798,"Samsung Electronics Co.,Ltd",KR,18:3f:47,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17799,17799,"Samsung Electronics Co.,Ltd",KR,0c:71:5d,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17800,17800,"Samsung Electronics Co.,Ltd",KR,0c:14:20,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17801,17801,"Samsung Electronics Co.,Ltd",KR,a8:06:00,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17802,17802,"Samsung Electronics Co.,Ltd",KR,6c:f3:73,"#94-1,Imsoo-Dong",Gumi  Gyeongbuk  730-350
17803,17803,Comtrend Corporation,TW,38:72:c0,"3F-1,10 Lane 609, Chung Hsin Road, Section 5",Taipei Hsien    241
17804,17804,devolo AG,DE,f4:06:8d,Charlottenburger Allee 60,Aachen  NRW  52068
17805,17805,DATAVAN TC,TW,00:0b:ca,"4FL,#120-12,Chung Shan Rd, Sec.3","Chung Ho City, Taipei Hsien    235"
17806,17806,DrayTek Corp.,TW,00:50:7f,"26, Fushing Rd.",Hsinchu  Hukou  303
17807,17807,Neosfar,US,3c:89:70,"101 W. Broadway, Suite 300",San Diego  CA  92101
17808,17808,"Shenzhen Fenglian Technology Co., Ltd.",CN,c4:36:55,"Room 302, 3F, Block 2, Oriental Cyberport, No. 2, Xinxi Road",Shenzhen   Guangdong  518057
17809,17809,DAEHAP HYPER-TECH,KR,78:cb:68,"302,Galmachiro,Woolim Lions Valley 5-cha #A-810,Jungwon-Gu","Seongnam,  Gyeonggido  445-918"
17810,17810,"GCI Science & Technology Co.,LTD",CN,00:1a:7f,"No.381, Xingangzhong Road,",guangzhou  guangdong  510310
17811,17811,"Roku, Inc.",US,d0:4d:2c,12980 Saratoga Ave,Saratoga  CA  95070
17812,17812,"Nintendo Co., Ltd.",JP,e0:0c:7f,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17813,17813,"Nintendo Co., Ltd.",JP,58:bd:a3,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17814,17814,"Nintendo Co., Ltd.",JP,00:25:a0,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17815,17815,"Nintendo Co., Ltd.",JP,00:26:59,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17816,17816,"Nintendo Co., Ltd.",JP,8c:56:c5,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17817,17817,"Nintendo Co., Ltd.",JP,cc:9e:00,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17818,17818,"Nintendo Co., Ltd.",JP,00:16:56,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17819,17819,"Nintendo Co., Ltd.",JP,00:19:1d,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17820,17820,"Nintendo Co., Ltd.",JP,00:19:fd,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17821,17821,"Nintendo Co., Ltd.",JP,00:1e:a9,"  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501
17822,17822,Nokia Corporation,FI,a8:44:81,Joensuunkatu 7,Salo  NA  24101
17823,17823,Nokia Corporation,FI,88:44:f6,Joensuunkatu 7,Salo  NA  24101
17824,17824,Nokia Corporation,FI,a8:7b:39,Joensuunkatu 7,Salo  Varsinais-Suomi  24101
17825,17825,Nokia Corporation,FI,14:c1:26,Joensuunkatu 7,Salo  Varsinais-Suomi  24101
17826,17826,Nokia Corporation,FI,4c:25:78,Joensuunkatu 7,Salo  NA  24101
17827,17827,Nokia Danmark A/S,DK,00:1e:a4,Frederikskaj,Copenhagen V    DK-1790
17828,17828,Nokia Danmark A/S,DK,00:12:62,Frederikskaj,Copenhagen V    DK-1790
17829,17829,Nokia Danmark A/S,DK,00:17:4b,Frederikskaj,Copenhagen V    DK-1790
17830,17830,Nokia Danmark A/S,DK,00:25:47,Frederikskaj,Copenhagen V    DK-1790
17831,17831,Nokia Danmark A/S,DK,00:1d:e9,Frederikskaj,Copenhagen V    DK-1790
17832,17832,Nokia Danmark A/S,DK,00:1d:3b,Frederikskaj,Copenhagen V    DK-1790
17833,17833,Nokia Danmark A/S,DK,00:14:a7,Frederikskaj,Copenhagen V    DK-1790
17834,17834,Nokia Danmark A/S,DK,00:1c:d6,Frederikskaj,Copenhagen V    DK-1790
17835,17835,Alcatel-Lucent,US,d0:99:d5,777 East Middlefield Road,Mountain View  CA  94043
17836,17836,"TP-LINK TECHNOLOGIES CO.,LTD.",CN,dc:00:77,"Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan",Shenzhen  Guangdong  518057
17837,17837,"NEC Magnus Communications,Ltd.",JP,00:60:dc,"18 Nihon-odori,Naka-ku","Yokohama, Kanagawa    231-0021"
17838,17838,"Apple, Inc.",US,f4:5c:89,1 Infinite Loop,Cupertino  CA  95014
17839,17839,LACROIX TRAFFIC S.A.U,ES,00:21:fd,Majada 4,Tres Cantos  Madrid  28760
17840,17840,NANOWAVE Technologies Inc.,CA,4c:b4:4a,425 Horner Avenue,Etobicoke  Ontario  M8W 4W3
17841,17841,"Samsung Electronics Co.,Ltd",KR,78:c3:e9,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17842,17842,ASUSTek COMPUTER INC.,TW,9c:5c:8e,"15,Li-Te Rd., Peitou, Taipei 112, Taiwan",Taipei  Taiwan  112
17843,17843,"JAPAN RADIO CO., LTD.",JP,70:88:4d,"5-1-1 SHIMORENJYAKU,","MITAKA-SHI, TOKYO    181-8510"
17844,17844,Zentri Pty Ltd,AU,4c:55:cc,"Level 9, 191 Clarence St,",Sydney  NSW  2000
17845,17845,"Apple, Inc.",US,bc:ec:5d,1 Infinite Loop,Cupertino  CA  95014
17846,17846,"Apple, Inc.",US,dc:41:5f,1 Infinite Loop,Cupertino  CA  95014
17847,17847,"Apple, Inc.",US,30:63:6b,1 Infinite Loop,Cupertino  CA  95014
17848,17848,Intel Corporate,MY,84:68:3e,"Lot 8, Jalan Hi-Tech 2/3",Kulim  Kedah  09000
17849,17849,Lumenpulse,CA,c8:87:22,"1751 Richardson, suite 1505",Montreal  Quebec  H3K 1G6
17850,17850,LG Innotek,KR,30:a9:de,"26, Hanamsandan 5beon-ro",Gwangju  Gwangsan-gu  506-731
17851,17851,"Beijing E3Control Technology Co, LTD",CN,e0:cd:fd,"1 Shangdi East Rd, Building A, Rm 205",Beijing  Beijing  100085
17852,17852,"Skyworth Digital Technology(Shenzhen) Co.,Ltd",CN,20:8b:37,"7F,Block A,Skyworth Building,",Shenzhen  Guangdong  518057
17853,17853,Green Electronics,US,08:be:77,47801 Fremont Blvd,Fremont  CA  94538
17854,17854,Unigen DataStorage Corporation,TW,28:0c:28,"11F.-6, No.251, Fuxing 1st St., Zhubei City, Hsinchu County 302, Taiwan (R.O.C.)",Zhubei City    30271
17855,17855,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.",CN,98:0c:a5,"No.19, Gaoxin 4th Road, Wuhan East Lake High-tech Zone, Wuhan",Wuhan  Hubei  430000
17856,17856,PLANEX COMMUNICATIONS INC.,JP,1c:c0:35,"Planex Volta Bldg., 2-11-9 Ebisu-Nishi,Shibuya-ku,Tokyo 150-0021,Japan",Tokyo  Tokyo  150-0021
17857,17857,"TAKAOKA TOKO CO.,LTD.",JP,34:54:3c,"8F,SIA TOYOSU PRIME SQUARE,5-6-36,Toyosu",Koto-ku  Tokyo  1350061
17858,17858,"Clover Network, Inc.",US,d4:95:24,415 N Mathilda Ave,Sunnyvale  CA  94085
17859,17859,LG Electronics (Mobile Communications),KR,00:34:da,"60-39, Gasan-dong, Geumcheon-gu",Seoul  Seoul  153-801
17860,17860,Tedipay UK Ltd,GB,90:46:a2,"Level 39, One Canada Square",London    E14 5AB
17861,17861,Phison Electronics Corp.   ,TW,64:79:a7,"No.1, Qun Yi Rd., Jhunan,",Miaoli    350
17862,17862,"Samsung Electronics Co.,Ltd",KR,c8:38:70,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17863,17863,"Samsung Electronics Co.,Ltd",KR,28:83:35,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17864,17864,"Samsung Electronics Co.,Ltd",KR,44:78:3e,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17865,17865,"Samsung Electronics Co.,Ltd",KR,20:2d:07,"#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350
17866,17866,Bose Corporation,US,04:52:c7,The Mountain,Framingham  MA  01701-9168
17867,17867,"HUAWEI TECHNOLOGIES CO.,LTD",CN,d4:61:2e,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
17868,17868,"HUAWEI TECHNOLOGIES CO.,LTD",CN,1c:67:58,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
17869,17869,Advanced-Connectek Inc.,TW,e8:56:59,"No. 2,Alley 9, Lane 45, Baoxing Rd., Xiadian Dist.,",New Taipei City    231
17870,17870,Vitec System Engineering Inc.,JP,88:01:f2,203203 Kita-shinagawa,Shinagawa-ku  Tokyo  140-0001
17871,17871,FUJITSU LIMITED,JP,fc:08:4a,Mushashi-kosuge Tower Place 13F,Kawasaki  Kanagawa  211-0063
17872,17872,"Fiberhome Telecommunication Technologies Co.,LTD",CN,d4:ad:2d,No.5 DongXin Road,Wuhan City  Hubei Province  430074
17873,17873,"Fiberhome Telecommunication Technologies Co.,LTD",CN,48:55:5f,No.5 DongXin Road,Wuhan City  Hubei Province  430074
17874,17874,Dell Inc.,US,84:7b:eb,One Dell Way,Round Rock  TX  78682
17875,17875,"Fiberhome Telecommunication Technologies Co.,LTD",CN,f8:c9:6c,No.5 DongXin Road,Wuhan City  Hubei Province  430074
17876,17876,"Fiberhome Telecommunication Technologies Co.,LTD",CN,34:bf:90,No.5 DongXin Road,Wuhan City  Hubei Province  430074
17877,17877,"Fiberhome Telecommunication Technologies Co.,LTD",CN,d4:67:e7,No.5 DongXin Road,Wuhan City  Hubei Province  430074
17878,17878,"Fiberhome Telecommunication Technologies Co.,LTD",CN,04:c1:b9,No.5 DongXin Road,Wuhan City  Hubei Province  430074
17879,17879,Integrated Device Technology (Malaysia) Sdn. Bhd.,MY,68:93:61,"Phase 3, Bayan Lepas FIZ",Bayan Lepas  Penang  11900
17880,17880,Linear DMS Solutions Sdn. Bhd.,MY,a0:82:ac,"135, Jalan Utara",PENANG  Pulau Pinang  11700
17881,17881,Alpha  Technologies Inc.,US,00:26:97,3767 Alpha Way,Bellingham  WA  98226 
17882,17882,"Shenzhen YOUHUA Technology Co., Ltd",CN,4c:b8:b5,"Room 407 Shenzhen University-town Business Park,Lishan Road,Taoyuan Street,Nanshan District",Shenzhen  Guangdong  518055
17883,17883,Hitron Technologies. Inc,TW,1c:ab:c0,"No. 1-8, Lising 1st Rd. Hsinchu Science Park, Hsinchu, 300, Taiwan, R.O.C",Hsin-chu  Taiwan  300
17884,17884,Green Wave Telecommunication SDN BHD,MY,84:e3:23,"8, 12, 9 - Menara Mutiara, Bangsar, Jalan Liku, Off Jalan Bangsar",Kuala Lumpur    59100
17885,17885,PEGATRON CORPORATION,TW,d8:97:ba,"5F No. 76, Ligong St., Beitou District",Taipei City  Taiwan  112
17886,17886,PEGATRON CORPORATION,TW,70:71:bc,"5F No. 76, Ligong St., Beitou District",Taipei City  Taiwan  112
17887,17887,PEGATRON CORPORATION,TW,e0:69:95,"5F No. 76, Ligong St., Beitou District",Taipei City  Taiwan  112
17888,17888,"BRILLIANTTS CO., LTD",KR,54:d9:e4,Daewangpangyo-ro,Seongnam-si    13494
17889,17889,"SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.",CN,e4:f3:f5,"3/F, Building R1-B, High-Tech Industrial Park, Nanshan District",Shenzhen  Guangdong  518057
17890,17890,EFM Networks,KR,00:08:9f,"403, 4th floor Elegance 1 Bldg.",Sungnam-si  Kyunggi-do  463-808
17891,17891,EDSLAB Technologies,SG,00:18:5c,20 Ayer Rajah Crescent,    139964
17892,17892,Edimax Technology Co. Ltd.,TW,00:0e:2e,"3, WU-CHUN 3rd  ROAD",TAIPEI Hsien    248
17893,17893,ECI Telecom Ltd.,IL,00:02:0e,30 Hasivim St,Petach-Tikva 49133    
17894,17894,"Elitegroup Computer Systems Co.,Ltd.",TW,00:11:5b,"No.22, Alley 38, Lane 91, Sec. 1, Nei Hu",Taipei    114
17895,17895,"Elitegroup Computer Systems Co.,Ltd.",TW,00:07:95,"No. 22, Alley 38, Lane 91,",Taipei    114
17896,17896,"Elitegroup Computer Systems Co.,Ltd.",TW,b8:ae:ed,"No. 239, Sec. 2, Ti Ding Blvd.,",Taipei    11493
17897,17897,"Elitegroup Computer Systems Co.,Ltd.",TW,c0:3f:d5,"No. 239, Sec. 2, Ti-Ding Blvd",Taipei    11493
17898,17898,"Elitegroup Computer Systems Co.,Ltd.",US,74:27:ea,"No. 239, Sec. 2, Ti Ding Blvd., ",Taipei  Taiwan   11493
17899,17899,Emulex Corporation,US,00:00:c9,3333 Susan Street,Costa Mesa  CA  92626
17900,17900,GN Netcom A/S,DK,00:1a:45,Metalbuen 66,Ballerup  Skovlunde  DK - 2750
17901,17901,GN Netcom A/S,DK,00:16:8f,Metalbuen 66,Ballerup  Skovlunde  DK-2750
17902,17902,zte corporation,CN,08:3f:bc,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen  guangdong  518057
17903,17903,"Cisco Systems, Inc",US,04:2a:e2,80 West Tasman Drive,San Jose  CA  94568
17904,17904,"GIGA-BYTE TECHNOLOGY CO.,LTD.",TW,1c:1b:0d,"Pin-Jen City, Taoyuan, Taiwan, R.O.C.",Pin-Jen  Taoyuan  324
17905,17905,Oracle Corporation ,US,00:10:4f,500 Oracle Parkway,Redwood Shores  CA  94065
17906,17906,Oracle Corporation ,US,00:07:82,500 Oracle Parkway,Redwood Shores  CA  94065
17907,17907,OptoMET GmbH,DE,e4:2f:56,Pfungstaedter Str. 92,Darmstadt    64297
17908,17908,PHOENIX CONTACT Electronics GmbH,DE,00:a0:45,POSTFACH 1341,    
17909,17909,INVENTEC Corporation,TW,00:26:6c,"Inventec Building, 66 Hou-Kang Street Shih-Lin District,",Taipei    111
17910,17910,INTEK DIGITAL,KR,00:1e:25,"1101, 11th Fl., Anyang K-center building, 1591-9",Anyang  Gyeonggi-do  431-815
17911,17911,"Acutvista Innovation Co., Ltd.",TW,a0:b6:62,"2F-1, No. 20 Alley 1, Lane 768, Sec. 4",Taipei City    11577
17912,17912,"Kingston Technology Company, Inc.",US,00:c0:f0,17600 NEWHOPE STREET,FOUNTAIN VALLEY  CA  92708
17913,17913,Jastec,KR,4c:8f:a5,"Jastec B/D 2F, 92-7 Kumgok-dong, ","Boondang-gu,    463-804"
17914,17914,Dangaard Telecom Denmark A/S,DK,00:0c:49,Industrivej 1,Padborg    DK-6330
17915,17915,Juniper Networks,US,cc:e1:7f,1133 Innovation Way,Sunnyvale  CA  94089
17916,17916,Juniper Networks,US,44:f4:77,1133 Innovation Way,Sunnyvale  CA  94089
17917,17917,Juniper Networks,US,5c:45:27,1133 Innovation Way,Sunnyvale  CA  94089
17918,17918,Juniper Networks,US,f0:1c:2d,1133 Innovation Way,Sunnyvale  CA  94089
17919,17919,Juniper Networks,US,f8:c0:01,1133 Innovation Way,Sunnyvale  CA  94089
17920,17920,Juniper Networks,US,78:fe:3d,1133 Innovation Way,Sunnyvale  CA  94089
17921,17921,Juniper Networks,US,54:e0:32,1133 Innovation Way,Sunnyvale  CA  94089
17922,17922,Juniper Networks,US,3c:61:04,1133 Innovation Way,Sunnyvale  CA  94089
17923,17923,"HUAWEI TECHNOLOGIES CO.,LTD",CN,bc:75:74,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
17924,17924,"HUAWEI TECHNOLOGIES CO.,LTD",CN,20:a6:80,"No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808
17925,17925,Juniper Networks,US,00:19:e2,1133 Innovation Way,Sunnyvale  CA  94089
17926,17926,Juniper Networks,US,00:1f:12,1133 Innovation Way,Sunnyvale  CA  94089
17927,17927,Juniper Networks,US,00:24:dc,1133 Innovation Way,Sunnyvale  CA  94089
17928,17928,Juniper Networks,US,50:c5:8d,1133 Innovation Way,Sunnyvale  CA  94089
17929,17929,Juniper Networks,US,00:05:85,1133 Innovation Way,Sunnyvale  CA  94089
17930,17930,Juniper Networks,US,00:31:46,1133 Innovation Way,Sunnyvale  CA  94089
17931,17931,Juniper Networks,US,80:ac:ac,1133 Innovation Way,Sunnyvale  CA  94089
17932,17932,"Automation Components, Inc",US,50:dd:4f,2305 Pleasant View Rd,Middleton  WI  53562
17933,17933,Sagemcom Broadband SAS,FR,90:4d:4a,"250, route de l'Empereur",Rueil Malmaison Cedex  hauts de seine  92848
17934,17934,PayRange Inc.,US,7c:79:e8,700 NE Multnomah St. Ste 1400,Portland  OR  97232
17935,17935,"WOORI ELEC Co.,Ltd",KR,54:05:93,"#1401~03, #1411~12, Bucheon Deawoo Techno Park, D-Dong, 261,Doyak-Ro, Wonmi-Gu,Bucheon-Si",Gyeonggi-Do    14523
17936,17936,Sicon srl,IT,a0:67:be,Via Sila 1/3,Isola Vicentina  Vicenza  36033
17937,17937,"Hangzhou H3C Technologies Co., Limited",CN,c4:ca:d9,"310 Liuhe Road, Zhijiang Science Park","Hangzhou  Zhejiang,   310053"
17938,17938,"Hangzhou H3C Technologies Co., Limited",CN,74:25:8a,"310 Liuhe Road, Zhijiang Science Park","Hangzhou  Zhejiang,   310053"
17939,17939,"Hangzhou H3C Technologies Co., Limited",CN,70:f9:6d,"310 Liuhe Road, Zhijiang Science Park","Hangzhou  Zhejiang,   310053"
17940,17940,Linn Products Ltd,GB,00:26:0f,Glasgow Road,Glasgow  Scotland  G76 0EQ
17941,17941,"Konka Group Co., Ltd.",CN,f8:45:ad,"Shenzhen Konka R & D Building, 28th floor 15-24",Nanshan District  Guangdong  00000
17942,17942,Hanyang Digitech Co.Ltd,KR,00:03:58,"13F, Acetwintower2, 212-30, Guro-Dong",Seoul    
